Unnamed: 0,url,title,sentence,political_affiliation,clickbait,sensationalism,title_vs_body,sentiment,toxicity
159,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",Think “Animal Farm,0,0,0,0,1,0
160,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","”

Democratic socialism does not support the notion of a class war and instead pursues socialist goals through democratic means",0,0,0,0,1,0
161,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",Mamdani’s big policy ideas are all focused on making life more affordable for working people,0,0,0,0,1,0
162,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","Mamdani also wants to increase taxes on the wealthiest New Yorkers and on the city’s corporations, but those proposals would require approval by the state legislature",0,0,0,0,1,0
163,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",Read more on Mamdani’s policy ideas from CNN’s Gloria Pazmino,0,0,0,0,1,0
164,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",There is some,0,0,0,0,1,0
165,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","Take his Debs quote, which opened his acceptance speech Tuesday night",0,0,0,0,1,0
166,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","“I can see the dawn of a better day for humanity,” Mamdani said, quoting Debs’ remarks in court after his conviction for violating a World War I era law that forbade interfering with military recruitment",0,0,0,0,1,0
167,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",It was a sensational trial at the time,0,0,0,0,1,0
168,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",The Supreme Court would ultimately uphold the conviction and Debs would go on to run for president from his jail cell,0,0,0,0,1,0
169,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",It’s worth reading a bit more from Debs’ remarks,0,0,0,0,1,0
170,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","DEBS: I believe, Your Honor, in common with all Socialists, that this nation ought to own and control its own industries",0,0,0,0,1,0
171,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","I believe, as all Socialists do, that all things that are jointly needed and used ought to be jointly owned — that industry, the basis of our social life, instead of being the private property of a few and operated for their enrichment, ought to be the common property of all, democratically administered in the interest of all…

I am opposing a social order in which it is possible for one man who does absolutely nothing that is useful to amass a fortune of hundreds of millions of dollars, while millions of men and women who work all the days of their lives secure barely enough for a wretched existence",0,0,0,0,2,0
172,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",It’s that notion of seizing the means of production to which Mamdani’s fiercest critics have pointed,0,0,0,0,1,0
173,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","In comments he made on a recorded session for student activists with Young Democratic Socialists of America in 2021, he said that was the “end goal” of socialists like him",0,0,0,0,1,0
174,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",But he counseled activists to focus on popular proposals many people agree with like Medicare for All,0,0,0,0,1,0
175,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","MAMDANI: The many things that we believe, some of them are already popular in this moment right now, right? If we’re talking about the cancellation of student debt, if we’re talking about Medicare for All, these are issues which have the groundswell of popular support across this country",0,0,0,0,1,0
176,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","But then there are also other issues that we firmly believe in, whether it’s BDS (b oycott, divestment and sanctions ), right? Or whether it is the end goal of seizing the means of production, where we do not have the same level of support at this very moment",0,0,0,0,1,0
177,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",He suggested that people would ultimately be convinced of the end goal,0,0,0,0,1,0
178,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",But that was a one-off comment in the midst of a Q and A session,0,0,0,0,1,0
179,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","When Mamdani made a video in the same period to explain his views of socialism, he did not talk about seizing the means of production, but rather looking out for human dignity",0,0,0,0,1,0
180,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","MAMDANI: I’m a Democratic socialist, and what socialism means to me is a commitment to dignity, a state that provides whatever is necessary for its people to live a dignified life",0,0,0,1,1,0
181,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","So the typical big three that we talk about are housing, health care, education",0,0,0,0,1,0
182,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",The US has a social safety net that was built up under the presidencies of Franklin D,0,0,0,0,1,0
183,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",Roosevelt in the New Deal and Lyndon B,0,0,0,0,1,0
184,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",Johnson with his Great Society,0,0,0,0,2,0
185,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",It is intended to help all Americans maintain a standard of living,0,0,0,0,1,0
186,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",People pay into Social Security and then claim benefits in retirement or when they are disabled,0,0,0,0,1,0
187,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",They pay taxes that support Medicare and then get discounted health care in old age,0,0,0,0,1,0
188,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",Medicaid helps low-income families afford health care,0,0,0,0,1,0
189,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",SNAP benefits help people afford food,0,0,0,0,1,0
190,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",Clearly these programs do not go far enough for democratic socialists or a lot of other Americans,0,0,0,0,1,0
191,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",Around one-quarter of voters in New York City’s mayoral election said in exit polls released Tuesday that they considered themselves to be democratic socialists,0,0,0,0,1,0
192,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","As an indication of how labels can be squirrely, 12% of those democratic socialists supported Andrew Cuomo, not Mamdani, in the race",0,0,0,1,1,0
193,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","It is a much more popular label in New York City than MAGA, which was self-applied by just 11% of voters",1,0,0,0,1,0
194,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",Democratic socialism is less popular nationwide than it is in New York City,0,0,0,1,1,0
195,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","In a CNN poll conducted by SSRS and released in September, 17% of Americans said they thought of themselves as a democratic socialist, on par with the 18% who thought of themselves as MAGA",1,0,0,0,1,0
196,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani",Americans’ views of socialism have been generally and steadily poor in recent decades,0,0,0,0,1,0
197,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","Just 36% had a positive view in 2010, according to Gallup",0,0,0,0,1,0
198,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","This year, 39% had a positive view",0,0,0,0,1,0
199,https://www.cnn.com/2025/11/06/politics/mamdani-democratic-socialism-explained,"Democratic socialism, according to Zohran Mamdani","At the same time, views of capitalism have dropped, from 61% positive in 2010 to 54% today",0,0,0,0,1,0
200,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,President Donald Trump is nothing if not gifted at crafting politically advantageous alternate realities,1,0,0,0,1,0
201,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"Through repetition, force of will and shamelessness , he’s convinced tens of millions of Americans of a host of dubious or outright-false claims – most notably that the 2020 election he lost was somehow “stolen",0,0,0,0,1,0
202,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"”

But Trump’s latest effort to rewrite reality is brazen and puzzling even by his standards",1,0,0,0,1,0
203,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"As inflation has proven stubborn, and even ticked up, and as energy and grocery prices have continued to rise , Trump has set about trying to convince people that this isn’t the case at all",0,0,0,0,0,0
204,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"“I will say this: If you look at affordability, which they campaigned on, they lied,” Trump told reporters on Friday, referring to Democrats’ success in Tuesday’s election",1,0,0,0,2,0
205,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"“Because they talked about, ‘Oh, prices are up",0,0,0,0,1,0
206,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"’ No, no",0,0,0,0,1,0
207,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,Prices are down under the Trump administration,1,0,0,0,1,0
208,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,And they’re down substantially,0,0,0,0,1,0
209,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"”

He’s arguing that the rising costs people can see and feel are actually down",0,0,0,0,1,0
210,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,And now he’s trying to make “affordability” his calling card,0,0,0,1,1,0
211,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,Good luck with that,0,0,0,1,2,0
212,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"Polls have made clear Americans not only overwhelmingly understand prices are rising, but they strongly link this to Trump’s policies",1,0,0,0,2,0
213,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"What’s more, the president has allowed a particularly troublesome perception to fester: that he’s been asleep at the wheel",0,0,0,0,1,0
214,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,It’s difficult to see how pretending that inflation doesn’t exist and that his administration has done a great job on this issue is going to change that,0,0,0,0,1,0
215,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"If anything, it could exacerbate a perception that the administration is divorced from reality",0,0,0,0,1,0
216,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,Trump has responded to Republicans’ poor 2025 election results by suddenly keying like a laser on “affordability,1,0,0,0,1,0
217,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"” He might not have much regard for New York City Mayor-elect Zohran Mamdani’s democratic socialist policies, but he seems happy to rip a page out of Mamdani’s political playbook",0,0,0,0,1,0
218,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"“Why did Zohran Mamdani do so well last night? He relentlessly focused on affordability,” top White House political adviser James Blair told Politico on Wednesday",0,0,0,0,1,0
219,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"Trump’s MAGA ally Vivek Ramaswamy, who is running for Ohio governor, cut a video on election night urging Republicans to set aside their focus on culture wars in favor of an affordability focus",1,0,0,0,1,0
220,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"Trump has posted on social media and spoken repeatedly about affordability in the last few days, claiming on Friday that Democrats’ message on the topic was a “con job” and that Republicans need to do a better job talking about his economic successes",1,0,0,0,1,0
221,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"“The only problem is the Republicans don’t talk about it, and Republicans should start talking about it and use their heads, because we have great numbers,” he said Thursday, claiming there’s “virtually no inflation",0,0,0,0,0,0
222,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"”

Trump has also repeatedly pointed to Walmart’s annual Thanksgiving grocery list costing under $40 this year compared to about $55 last year",1,0,0,0,1,0
223,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"The talking point is a complete non sequitur , as CNN’s Daniel Dale writes",0,0,0,0,1,0
224,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,It’s not apples-to-apples because this year’s list has fewer items,0,0,0,0,1,0
225,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,And it’s clear that grocery prices writ large are up,0,0,0,0,2,0
226,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"In fact, average prices in September were up 1",0,0,0,0,1,0
227,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"4% compared to January and up about 3% since last year, according to a recent Consumer Price Index study",0,0,0,0,1,0
228,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,They also just saw their largest one-month year-over-year increase (0,0,0,0,0,1,0
229,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,6%) in three years this summer,0,0,0,0,1,0
230,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"When pressed on the apples-to-oranges comparison of the Walmart Thanksgiving list on Friday, he dismissed the question as “fake news",0,0,0,0,1,0
231,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"”

But it’s not just that prices are up; it’s also that people recognize that, despite Trump’s claims",1,0,0,0,1,0
232,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,A CBS News-YouGov poll last week showed just 7% of Americans said prices have been going down recently,0,0,0,0,1,0
233,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,Another 62% said they’re going up,0,0,0,0,1,0
234,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"A Washington Post-ABC News poll, meanwhile, shows fewer than 10% of Americans say they’re paying less for groceries and utilities compared to a year ago",0,0,0,0,1,0
235,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"Conversely, 71% said they’re paying more for groceries, and 59% said they’re paying more for utilities",0,0,0,0,1,0
236,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"And more than that, people draw a direct line from these price increases and economic pains to Trump",1,0,0,0,1,0
237,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,All of which brings us to perhaps the one economic number that I keep coming back to on this topic,0,0,0,0,1,0
238,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,CBS has asked repeatedly during Trump’s second term whether he was focused enough on lowering prices,1,0,0,0,1,0
239,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,The percentage who said he’s focused “not enough” on this has risen from 64% in March to 70% in July to 75% in October,0,0,0,0,1,0
240,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,That’s three-quarters of Americans who haven’t seen Trump doing enough on this topic,1,0,0,0,1,0
241,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,Even a clear majority of Republicans – 57% – say Trump has neglected the issue,1,0,0,1,2,0
242,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"These perceptions are baked-in now, in large part because Trump has neglected the issue, at least until he decided to start saying “affordability” a lot in recent days",1,0,0,1,1,0
243,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"If anything, he’s given people a shorthand to tie him to this persistent inflation",1,0,0,0,0,0
244,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"That’s in part because he decided to make tariffs, which are often inflationary, his signature economic policy",0,0,0,0,1,0
245,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"And he decided to implement them unilaterally, making it clear exactly who is responsible for them",0,0,0,0,2,0
246,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"He voluntarily took near-complete ownership of the economy, and now he’s trying to pretend things have gone better than they have",0,0,0,0,1,0
247,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,Trump might be able to convince some people that what they see with their own eyes at the grocery stores or on their electric bills isn’t real,1,0,0,0,1,0
248,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,Maybe he’ll get some MAGA Republicans to misremember prices being higher a year ago,1,0,0,0,1,0
249,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"But when it comes to convincing the rest of the population they’re better off now, it’s really hard to see that working",0,0,0,0,1,0
250,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,Trump’s alternate realities often resonate because Americans live in information silos where his claims aren’t fact-checked,1,0,0,0,1,0
251,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,That can work well when it comes to complex subjects like voter fraud,1,0,0,0,0,0
252,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,But prices are things people can fact-check with their own eyes,0,0,0,0,1,0
253,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,They’re facts that are quite literally in people’s faces on a daily basis,0,0,0,0,1,0
254,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,"And ultimately, what Trump risks is instead convincing people that he’s out of touch with their economic realities",1,0,0,0,1,0
255,https://www.cnn.com/2025/11/07/politics/affordability-trump-gop-analysis,Trump is trying to make ‘affordability’ his issue. Good luck with that.,This story has been updated with additional remarks from President Donald Trump,1,0,0,0,1,0
256,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year",President Donald Trump keeps saying beef is the only grocery product that has gotten more expensive during his second presidency,1,0,0,1,1,0
257,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","“Groceries are down except for the beef, which I’ll get down too,” he said in a speech last week in Tokyo",0,0,0,0,1,0
258,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","“Groceries are way down, other than beef,” he said in a Fox News interview on Wednesday",0,0,0,0,1,0
259,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year",“(Grocery prices) went up under Biden,0,0,0,0,1,0
260,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","Right now, they’re going down",0,0,0,0,1,0
261,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","Other than beef, which we’re working on, which we can solve very quickly,” he said in a CBS interview taped last week",0,0,0,0,1,0
262,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","“We have much lower prices than (Democrats) do, and we only have one thing, beef,” he said at the White House on Thursday",0,0,0,0,1,0
263,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year",Trump’s claim that grocery prices are down is wrong,1,0,0,0,1,0
264,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year",And so is his claim that beef is the only grocery product that has increased in price,0,0,0,0,1,0
265,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","Grocery prices are up , not down",0,0,0,0,1,0
266,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year",Grocery prices have increased during Trump’s second term,1,0,0,1,1,0
267,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year",Average US grocery prices in September were 1,0,0,0,0,1,0
268,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","4% higher than they were in January, the month he returned to office, and 2",0,0,0,0,1,0
269,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","7% higher than they were in September 2024 under former President Joe Biden, Consumer Price Index figures show",0,0,0,0,1,0
270,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year",The 0,0,0,0,0,1,0
271,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","6% increase in average grocery prices from July 2025 to August 2025 was the biggest month-to-month jump in three years , and it was followed by a 0",0,0,0,0,1,0
272,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year",3% increase from August to September,0,0,0,0,1,0
273,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year",It’s not just beef – not even close,0,0,0,0,1,0
274,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year",The prices of dozens of grocery products increased from January to September,0,0,0,0,1,0
275,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","A smattering of products got cheaper, notably including eggs , but a far greater number of products got more expensive",0,0,0,0,1,0
276,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year",You can see the long list of increases in the graphic below,0,0,0,0,1,0
277,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","“The president’s claims about grocery prices don’t align with the government’s own data,” Michigan State University professor David Ortega , a food economist, said in a Thursday email",0,0,0,0,1,0
278,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","He added, “While it’s true that beef prices have risen to record highs , they’re far from the only category seeing increases",0,0,0,1,1,0
279,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","… The reality is that prices for many everyday grocery items have increased in recent months, and tariff-related cost increases are now feeding through to consumers",0,0,0,0,1,0
280,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year","”

Prices increased from January to September in five of the six overarching groups of grocery prices tracked by the federal government’s Consumer Price Index: meats, poultry, fish, and eggs (up 4",0,0,0,0,1,0
281,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year",5%); nonalcoholic beverages and beverage materials (up 2,0,0,0,0,1,0
282,https://www.cnn.com/2025/11/07/politics/fact-check-beef-grocery-prices-trump-vis,"Fact check: Trump falsely claims it’s only beef, but dozens of groceries have gotten more expensive this year",8%); cereals and bakery products (up 1,0,0,0,0,1,0
